tweet_id,tweet_text,class_label,event,split,event_set,target_label,clean_text,text_length,word_count,pred_label,correct
783680744841318400,RT @bbb2day: Your #BBB shares tip to avoid Haiti hurricane relief donation scams:,rescue_volunteering_or_donation_effort,hurricane_matthew_2016,test,set1,Volunteering and Donations,your bbb shares tip to avoid haiti hurricane relief donation scams,66,11,Situational Awareness,False
783633535076892672,"Here in FL and US we can prepare and recover, but places like Haiti most people cant. If you have means to send help to Haiti, please do.",rescue_volunteering_or_donation_effort,hurricane_matthew_2016,test,set1,Volunteering and Donations,"here in fl and us we can prepare and recover, but places like haiti most people cant. if you have means to send help to haiti, please do.",137,28,Situational Awareness,False
783804015075295232,"Were leading an emergency clean water response for #hurricane affected families in #Haiti. To support, please visit",rescue_volunteering_or_donation_effort,hurricane_matthew_2016,test,set1,Volunteering and Donations,"were leading an emergency clean water response for hurricane affected families in haiti. to support, please visit",113,17,Situational Awareness,False
783826985525141504,RT @MeghanWJZ: Local relief groups respond to Hurricane Matthews devastation in Haiti @cbsbaltimore #wjz,rescue_volunteering_or_donation_effort,hurricane_matthew_2016,test,set1,Volunteering and Donations,local relief groups respond to hurricane matthews devastation in haiti wjz,74,11,Situational Awareness,False
783857405813678080,Fly into #Haiti take food and have a press conference on how Clinton stole 95% of the money once hurricane is gone @realDonaldTrump,rescue_volunteering_or_donation_effort,hurricane_matthew_2016,test,set1,Volunteering and Donations,fly into haiti take food and have a press conference on how clinton stole 95 of the money once hurricane is gone,112,22,Situational Awareness,False
783662608981364736,Not sure how to help poorest victims of Hurricane Matthew? From US Embassy in Haiti --,rescue_volunteering_or_donation_effort,hurricane_matthew_2016,test,set1,Volunteering and Donations,not sure how to help poorest victims of hurricane matthew? from us embassy in haiti --,86,16,Situational Awareness,False
906629479157555200,PLEASE SHARE OR DONATE TO HELP THE HURRICANE VICTIMS. LOVE HOPE FAITH AND PRAYERS TO ALL,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,please share or donate to help the hurricane victims. love hope faith and prayers to all,88,16,Irrelevant,False
783606750108786689,So many people hurting in #Haiti!! NGOs are doing their best to bring relief to the people!! @wyclef #warriors #onelove,rescue_volunteering_or_donation_effort,hurricane_matthew_2016,test,set1,Volunteering and Donations,so many people hurting in haiti!! ngos are doing their best to bring relief to the people!! warriors onelove,108,19,Resource Requests,False
908081613094793216,Help for Victims of Hurricane Irma  #HR,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,help for victims of hurricane irma hr,37,7,Situational Awareness,False
907771458973257728,Ppl please help me connect #HandInHand w/ Valencia Gunder &amp; @Makavelli_Munch who w/ are the ppl helping poor ppl n MIA after #HurricaneIrma,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,ppl please help me connect handinhand w valencia gunder and who w are the ppl helping poor ppl n mia after hurricaneirma,120,22,Irrelevant,False
769051640318029824,RT @OrijiSucre: A message of solidarity to 45500 would assist quake victims. #Doyourbit #terremoto #ItalyEarthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,test,set1,Volunteering and Donations,a message of solidarity to 45500 would assist quake victims. doyourbit terremoto italyearthquake,96,13,Irrelevant,False
769159788605370369,RT @KTP_news: Civil protection workers preparing tent camp for evacuated residents of #Amatrice #ItalyEarthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,test,set1,Volunteering and Donations,civil protection workers preparing tent camp for evacuated residents of amatrice italyearthquake,96,12,Critical Rescue,False
768821545347248128,Italian firefighters save a little girl after one day of #ItalyEarthquake #terremoto #TerremotoItalia,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,test,set1,Volunteering and Donations,italian firefighters save a little girl after one day of italyearthquake terremoto terremotoitalia,98,13,Irrelevant,False
769796108574949376,Italian firefighters hoisted up on top of homes in Arquata to check structure. #ItalyEarthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,test,set1,Volunteering and Donations,italian firefighters hoisted up on top of homes in arquata to check structure. italyearthquake,94,14,Situational Awareness,False
768562308197060609,My country needs you. Please help us donate 2€ by calling or texting 45500. #prayforitaly,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,test,set1,Volunteering and Donations,my country needs you. please help us donate 2 by calling or texting 45500. prayforitaly,87,15,Resource Requests,False
769248662660743168,"Questo Mese: #ItalyEarthquake Relief, #Calabria coastal towns and 2017 #heritagetour dates -",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,test,set1,Volunteering and Donations,"questo mese italyearthquake relief, calabria coastal towns and 2017 heritagetour dates -",88,12,Situational Awareness,False
768744969154785280,"please, help us, share and donate. 45500 #italy #prayforitaly #terremoto #PrayingForItaly",rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,test,set1,Volunteering and Donations,"please, help us, share and donate. 45500 italy prayforitaly terremoto prayingforitaly",85,11,Irrelevant,False
769650528389369857,45500 per donare #TerremotoItalia #terremoto #PrayingForItaly #PrayForItaly #ItalyEarthquake,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,test,set1,Volunteering and Donations,45500 per donare terremotoitalia terremoto prayingforitaly prayforitaly italyearthquake,87,8,Irrelevant,False
769561307767070720,RT @ali_burrasque: My story from #ItalyEarthquake. Refugees reach out to victims among xenophobic tensions,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,test,set1,Volunteering and Donations,my story from italyearthquake. refugees reach out to victims among xenophobic tensions,86,12,Situational Awareness,False
783702603204927488,"gore, clintons, comey ready to launch RELIEF Funds for Haiti as hurricane builds. dems seek opportunities w/civil desasters strike! easy $$",rescue_volunteering_or_donation_effort,hurricane_matthew_2016,test,set1,Volunteering and Donations,"gore, clintons, comey ready to launch relief funds for haiti as hurricane builds. dems seek opportunities w civil desasters strike! easy",136,21,Irrelevant,False
769078405983793152,RT @SiasRasp: How to Help Victims of the Earthquake in Italy #PrayForItaly,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,test,set1,Volunteering and Donations,how to help victims of the earthquake in italy prayforitaly,59,10,Irrelevant,False
783831632151191552,"After Hurricane Matthew strikes Haiti, relief agencies are on the move",rescue_volunteering_or_donation_effort,hurricane_matthew_2016,test,set1,Volunteering and Donations,"after hurricane matthew strikes haiti, relief agencies are on the move",70,11,Situational Awareness,False
783795787889188864,Haiti: U.S. Government Actions and Assistance for Countries Affected by Hurricane Matthew  #Haiti,rescue_volunteering_or_donation_effort,hurricane_matthew_2016,test,set1,Volunteering and Donations,haiti u.s. government actions and assistance for countries affected by hurricane matthew haiti,94,13,Situational Awareness,False
912370932756254720,RT @StressFreeKids: Helping Kids During and After Storms  #hurricaneIrma #hurricaneHarvey #hurricaneMaria,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,helping kids during and after storms hurricaneirma hurricaneharvey hurricanemaria,81,9,Situational Awareness,False
913112336227094529,#Amazon please waive your shipping fees so we can help families in Puerto Rico! #puertorico #amazon #hurricanemaria,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,amazon please waive your shipping fees so we can help families in puerto rico! puertorico amazon hurricanemaria,111,17,Irrelevant,False
913392435639848960,You’ve got my business @RoyalCaribbean -kudos for putting aside the $ for providing humanitarian aid,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,you ve got my business -kudos for putting aside the for providing humanitarian aid,82,14,Irrelevant,False
913279947451637761,RT @ISKCONofHouston: Please help if you can. Read article and find a link. Hare Krishna.,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,please help if you can. read article and find a link. hare krishna.,67,13,Irrelevant,False
907948744171175937,Congress swiftly approves $25 million aid plan for Americans hit by Irma in Caribbean,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,congress swiftly approves 25 million aid plan for americans hit by irma in caribbean,84,14,Situational Awareness,False
914583347279663104,@RedCross in Vega Alta #Puerto Rico providing VOIP communications for stricken areas #HurricaneMaria,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,in vega alta puerto rico providing voip communications for stricken areas hurricanemaria,88,12,Situational Awareness,False
908809164973060098,"Food &amp; Water Distribution Centers are in all affected areas.Where to get food, supplies, more after #HurricaneIrma",rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,"food and water distribution centers are in all affected areas.where to get food, supplies, more after hurricaneirma",115,17,Situational Awareness,False
908432479010410496,THIS FRIDAY buy some Kona Ice and help @AlphaSigma1908 support victims of Hurricane Irma.,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,this friday buy some kona ice and help support victims of hurricane irma.,73,13,Irrelevant,False
912461519719460864,Here is how to help #puertorico since our IDIOT in chief wont.,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,here is how to help puertorico since our idiot in chief wont.,61,12,Irrelevant,False
914203027241873408,"New Yorkers, here is how you can help Puerto Rico rebuild after the damage and devastation from Hurricane Maria:",rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,"new yorkers, here is how you can help puerto rico rebuild after the damage and devastation from hurricane maria",111,19,Situational Awareness,False
914710368798220288,Coalition Of Minnesota Puerto Ricans Helping Hurricane Maria Victims CLICK BELOW FOR FULL STORY,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,coalition of minnesota puerto ricans helping hurricane maria victims click below for full story,95,14,Situational Awareness,False
913764660100386817,FULL STORY: #SalvationArmy #HurricaneMaria Relief Efforts Continue in Puerto Rico &amp; U.S. Virgin Islands,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,full story salvationarmy hurricanemaria relief efforts continue in puerto rico and u.s. virgin islands,102,14,Situational Awareness,False
911784957588127744,RT @DENISEVASQUEZ: I got an idea for #HispanicHeritageMonth lets help Puerto Rico! #Puertorico #hispanicheritage #hurricanemaria,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,i got an idea for hispanicheritagemonth lets help puerto rico! puertorico hispanicheritage hurricanemaria,105,13,Irrelevant,False
914227435356516358,Remember that #disability doesn’t take a break when there’s a disaster. Please support inclusive #HurricaneMaria relief efforts as well!,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,remember that disability doesn t take a break when there s a disaster. please support inclusive hurricanemaria relief efforts as well!,134,21,Irrelevant,False
914105163413155847,"FEMA asking the victims of Hurricane Maria to register online before they receive supplies, like food, water, and medicines #PR #Genocide",rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,"fema asking the victims of hurricane maria to register online before they receive supplies, like food, water, and medicines pr genocide",135,21,Situational Awareness,False
907389735055839233,Owners of @TBBuccaneers commit $1M to Hurricane Irma relief. #NFL,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,owners of commit 1m to hurricane irma relief. nfl,49,9,Situational Awareness,False
910814322535927808,RT @70SqnA400M: GRIZZLY 01 delivers shelter equipment to Grand Turk prior to the arrival of hurricane #Maria @RAFBrizeNorton,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,grizzly 01 delivers shelter equipment to grand turk prior to the arrival of hurricane maria,91,15,Situational Awareness,False
911512597937246208,"Puerto Rican community joins in concern, aid after Hurricane Maria (photos)",rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,"puerto rican community joins in concern, aid after hurricane maria photos",73,11,Resource Requests,False
914541007886327808,Thank you @HusqvarnaUSA for the new chainsaws! We have already sent some to #Florida &amp; the #USVI for Hurricane #Irma &amp; #Maria relief!,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,thank you for the new chainsaws! we have already sent some to florida and the usvi for hurricane irma and maria relief!,119,22,Situational Awareness,False
914959270361186304,RT @LA_Boricuas: Repeal Jones Act to allow aid to come into #PuertoRico. 10 days is not enough time. #HurricaneMaria #PuertoRicansInaction,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,repeal jones act to allow aid to come into puertorico. 10 days is not enough time. hurricanemaria puertoricansinaction,118,18,Situational Awareness,False
910804364704481280,Watch: UK forces delivers final aid to the Turks &amp; Caicos Islands before Hurricane Maria hits,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,watch uk forces delivers final aid to the turks and caicos islands before hurricane maria hits,94,16,Situational Awareness,False
913381877146439680,Hurricane Maria Relief - TROY TrojanVision News:  via @YouTube,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,hurricane maria relief - troy trojanvision news via,51,8,Situational Awareness,False
913876784239730688,RT @jbendery: ‘We Deserve More Help.’ Puerto Ricans Rely on Each Other While Waiting for Aid,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,we deserve more help. puerto ricans rely on each other while waiting for aid,76,14,Resource Requests,False
914496004979871744,"Just to give u an idea, family members r unable to receive provisions cuz post offices r closed. They have water for only a few days. No electricity. #HurricaneMaria",rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,"just to give u an idea, family members r unable to receive provisions cuz post offices r closed. they have water for only a few days. no electricity. hurricanemaria",164,29,Situational Awareness,False
909512665721999360,quit my job last week &amp; now im on my way across the country to go help out with the hurricane irma relief,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,quit my job last week and now im on my way across the country to go help out with the hurricane irma relief,107,23,Irrelevant,False
783764544300515328,Dont worry people of Haiti @HillaryClinton can help with the hurricane relief #ClintonFoundation ὠ9,rescue_volunteering_or_donation_effort,hurricane_matthew_2016,test,set1,Volunteering and Donations,dont worry people of haiti can help with the hurricane relief clintonfoundation ὠ9,82,13,Situational Awareness,False
907945707658792962,There are so many cuties seeking shelter after #hurricaneirma at our emergency animal shelter.,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,there are so many cuties seeking shelter after hurricaneirma at our emergency animal shelter.,93,14,Situational Awareness,False
769178987042136065,Crafters in solidarity w/central Italian earthquake victims: buy handmade &amp; support  #PrayForItaly #Earthquakeaid,rescue_volunteering_or_donation_effort,italy_earthquake_aug_2016,test,set1,Volunteering and Donations,crafters in solidarity w central italian earthquake victims buy handmade and support prayforitaly earthquakeaid,111,14,Irrelevant,False
909548462747848705,Happening now: @UNReliefChief releases $10 M from @UNCERF to help people most affected by #HurricaneIrma. Read more:,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,happening now releases 10 m from to help people most affected by hurricaneirma. read more,89,15,Situational Awareness,False
910546179527602176,#Russia offers #Mexico relief assistance in dealing with the aftermath of the earthquake utilising capabilities &amp; experience of its #EMERCOM,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,russia offers mexico relief assistance in dealing with the aftermath of the earthquake utilising capabilities and experience of its emercom,139,20,Situational Awareness,False
913139308781031424,"French rescue workers look for damaged houses after the last 7.1 earthquake in Tetela del Volcan, Morelos state, Mexico on Sept.26 #AFP",rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,"french rescue workers look for damaged houses after the last 7.1 earthquake in tetela del volcan, morelos state, mexico on sept.26 afp",134,22,Situational Awareness,False
910611472249737218,Cant get over the devastation of this earthquake. ὢD praying for more survivors to be rescued today in Mexico City,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,cant get over the devastation of this earthquake. ὢd praying for more survivors to be rescued today in mexico city,114,20,Irrelevant,False
914898449300168704,I think it’s time to do a remake of #pray and donate all of the proceeds to the #mexicoearthquake and #PuertoRicoRelief @scooterbraun,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,i think it s time to do a remake of pray and donate all of the proceeds to the mexicoearthquake and puertoricorelief,116,22,Irrelevant,False
912346271473590277,Moro is a beautiful support doggo at Mexico City who is helping people in shelters because of the earthquake #FuerzaMexico,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,moro is a beautiful support doggo at mexico city who is helping people in shelters because of the earthquake fuerzamexico,121,20,Irrelevant,False
911715592163463168,Corrupt governor @gracoramirez of #Morelos is stealing donations for victims of #mexicoearthquake Please spread the voice!! This is so low!,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,corrupt governor of morelos is stealing donations for victims of mexicoearthquake please spread the voice!! this is so low!,123,19,Resource Requests,False
906984532066279424,A massive airborne relief effort is underway in the #FloridaKeys calling it a humanitarian crisis. #Irma #Florida #FloridaStrong,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,a massive airborne relief effort is underway in the floridakeys calling it a humanitarian crisis. irma florida floridastrong,124,18,Situational Awareness,False
912184799787335682,RT @psskow: I reported for @CityLab on architects and engineers volunteering to assess hundreds of damaged building across CDMX,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,i reported for on architects and engineers volunteering to assess hundreds of damaged building across cdmx,106,16,Situational Awareness,False
910550154587004929,"Shawn is helping affected ppl bc of the earthquake here in Mexico, what an angel.",rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,"shawn is helping affected ppl bc of the earthquake here in mexico, what an angel.",81,15,Irrelevant,False
912078871461335041,RT @cinquewit: Mexico. Unicef is working with its partners in areas affected by the earthquakes to establish tempora,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,mexico. unicef is working with its partners in areas affected by the earthquakes to establish tempora,101,16,Situational Awareness,False
912376284365369344,RT @HumanityRoad: #MexicoEarthquake Relief needs in #Atlixco. #hmrd,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,mexicoearthquake relief needs in atlixco. hmrd,46,6,Resource Requests,False
908253282107305984,#LITechNews: China ramps up earthquake rescue efforts #China #Injured #Killed,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,litechnews china ramps up earthquake rescue efforts china injured killed,72,10,Critical Rescue,False
911699791146516481,RT @Oxfam: #MexicoEarthquake Weve sent teams to worst hit areas. We need your help:  #AyudaMexico,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,mexicoearthquake weve sent teams to worst hit areas. we need your help ayudamexico,82,13,Resource Requests,False
908697851630321664,This plane has $11 million of supplies for Irma relief and will take 150 displaced pets from Miami to Oakland today.,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,this plane has 11 million of supplies for irma relief and will take 150 displaced pets from miami to oakland today.,115,21,Critical Rescue,False
909399492184756224,"@ShepNewsTeam Please help the people of Highlands County, FL!!FEMA and RED CROSS still not there after Irma!They need water and electricity!",rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,"please help the people of highlands county, fl!!fema and red cross still not there after irma!they need water and electricity!",126,20,Resource Requests,False
914162727362236416,PHOTOS: Military rescuers continue to search for Mexico City earthquake victims as death toll rises to 355,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,photos military rescuers continue to search for mexico city earthquake victims as death toll rises to 355,105,17,Critical Rescue,False
910575939897188352,RT @OxfamAmerica: 7.1-magnitude earthquake hit #MexicoCity . Heres what were doing:  #mexicoearthquake,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,7.1-magnitude earthquake hit mexicocity . heres what were doing mexicoearthquake,80,10,Situational Awareness,False
906512580235206656,Breakfast is served for #Irma evacuees in the Indian River pet-friendly shelter at Liberty Magnet.,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,breakfast is served for irma evacuees in the indian river pet-friendly shelter at liberty magnet.,97,15,Critical Rescue,False
910558209739386881,"@BrianJacobSmith @sense8 Here you will find information, mostly in spanish, of various kinds, donations, about Mexico City earthquake,",rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,"here you will find information, mostly in spanish, of various kinds, donations, about mexico city earthquake,",109,16,Situational Awareness,False
873137690597838848,India vs Sri Lanka: Angelo Mathews Dedicates Win to Flood Victims  #news,rescue_volunteering_or_donation_effort,srilanka_floods_2017,test,set1,Volunteering and Donations,india vs sri lanka angelo mathews dedicates win to flood victims news,69,12,Irrelevant,False
870975051352293377,Starting immediate #floodrelief work with my Ministry officials Ratnapura on the directions of #Srilanka President .@MaithripalaS #floodsl,rescue_volunteering_or_donation_effort,srilanka_floods_2017,test,set1,Volunteering and Donations,starting immediate floodrelief work with my ministry officials ratnapura on the directions of srilanka president . floodsl,122,17,Irrelevant,False
874589898350743552,#SriLanka was hit by the worst flood since 2003. Support @hfhslorg disaster response &amp; rebuilding efforts at:,rescue_volunteering_or_donation_effort,srilanka_floods_2017,test,set1,Volunteering and Donations,srilanka was hit by the worst flood since 2003. support disaster response and rebuilding efforts at,99,16,Situational Awareness,False
908221036604411904,National Disaster Response Force has been called into the flood affected areas of Malkajgiri in Hyderabad on Thurs,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,national disaster response force has been called into the flood affected areas of malkajgiri in hyderabad on thurs,114,18,Situational Awareness,False
909362382920548352,"Those affected by Hurricanes Harvey and Irma urgently need your help. If you can, please donate now.",rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,"those affected by hurricanes harvey and irma urgently need your help. if you can, please donate now.",100,17,Resource Requests,False
907351808976269314,Faith Church is filling semi-trucks with supplies for Hurrican Irma victims and hope to travel as early as Monday,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,faith church is filling semi-trucks with supplies for hurrican irma victims and hope to travel as early as monday,113,19,Situational Awareness,False
914633666709606401,5 ways you can help Mexico after the latest deadly earthquake | Thanks to Entrepreneur Magazine for considering ou,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,5 ways you can help mexico after the latest deadly earthquake thanks to entrepreneur magazine for considering ou,112,18,Irrelevant,False
905543538766688256,@Amy_Siskind I cant tell you how many pallets of food and water were routed through the airports in Miami and the ports in SF after the earthquake,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,i cant tell you how many pallets of food and water were routed through the airports in miami and the ports in sf after the earthquake,133,26,Irrelevant,False
910617280987373568,Rescuers @topos &amp; @ScientologyVM at collapsed building La Condesa asked 4 silence so they could hear trapped victims,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,rescuers and at collapsed building la condesa asked 4 silence so they could hear trapped victims,96,16,Irrelevant,False
912156595454431232,Hello ὂ5 GOT7 Mexico wants to help people who are suffering for the earthquake on September 19th so were doing this project. Please share❤,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,hello ὂ5 got7 mexico wants to help people who are suffering for the earthquake on september 19th so were doing this project. please share,137,24,Irrelevant,False
797953098694000641,It is okay @MetService says water delivery on way,rescue_volunteering_or_donation_effort,kaikoura_earthquake_2016,test,set1,Volunteering and Donations,it is okay says water delivery on way,37,8,Irrelevant,False
797985366447833088,RT @CeridwenFraser: Emergency services ready with cool drone helpers in Wellington #eqnz,rescue_volunteering_or_donation_effort,kaikoura_earthquake_2016,test,set1,Volunteering and Donations,emergency services ready with cool drone helpers in wellington eqnz,67,10,Situational Awareness,False
798466983717195776,RT @AP: BREAKING: First US warship to visit New Zealand in more than 30 years diverts to help with earthquake evacuation.,rescue_volunteering_or_donation_effort,kaikoura_earthquake_2016,test,set1,Volunteering and Donations,breaking first us warship to visit new zealand in more than 30 years diverts to help with earthquake evacuation.,112,19,Critical Rescue,False
905532414398799873,"If your head out to eat for lunch or dinner, support one of these places to support the Houston Flood Relief.",rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,"if your head out to eat for lunch or dinner, support one of these places to support the houston flood relief.",109,21,Irrelevant,False
907467782467604480,@AngelaValdes @POTUS US citizens needing assistance in US territories following #HurricaneIrma should register at,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,us citizens needing assistance in us territories following hurricaneirma should register at,91,12,Situational Awareness,False
800579029606596608,New Zealand -  HMCS Vancouver returning home following New Zealand earthquake assistance,rescue_volunteering_or_donation_effort,kaikoura_earthquake_2016,test,set1,Volunteering and Donations,new zealand - hmcs vancouver returning home following new zealand earthquake assistance,87,12,Situational Awareness,False
800128830887182336,More images of Navy #eqnz relief ships in Wellington Harbour from viewer Juan Rubio @USPacificFleet @nznavy @NZDefenceForce,rescue_volunteering_or_donation_effort,kaikoura_earthquake_2016,test,set1,Volunteering and Donations,more images of navy eqnz relief ships in wellington harbour from viewer juan rubio,82,14,Situational Awareness,False
800438671673430016,SEDDON - If you have lost or found a pet in or near Seddon please contact Seddon Information Centre:  #eqnz,rescue_volunteering_or_donation_effort,kaikoura_earthquake_2016,test,set1,Volunteering and Donations,seddon - if you have lost or found a pet in or near seddon please contact seddon information centre eqnz,104,20,Situational Awareness,False
908804402395435008,"ICE COLD @Budweiser👊🍺 + @PitbullToddler live 🎸 at Obriens in Brandon, FL 9p! Benefitting victims of #irma",rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,"ice cold live at obriens in brandon, fl 9p! benefitting victims of irma",71,13,Situational Awareness,False
908794999034335232,For all Florida Residents: @UHMCHCA has free ice for hurricane Irma victims.,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,for all florida residents has free ice for hurricane irma victims.,66,11,Situational Awareness,False
908397408488484864,STAN LEE Breaks FLORIDA Convention Vow To Help HURRICANE IRMA Victims  #comics,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,stan lee breaks florida convention vow to help hurricane irma victims comics,76,12,Irrelevant,False
908990811559297024,"@SaveTheChimps in FL dealing w/ aftermath of #HurricaneIrma, and need fleece or cotton blankets. Pls share/donate.",rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,"in fl dealing w aftermath of hurricaneirma, and need fleece or cotton blankets. pls share donate.",97,16,Resource Requests,False
800600023310286848,RT @IFRCAsiaPacific: .@NZRedCross personnel still operating in areas worst affected by last Mondays 7.8 magnitude earthquake /,rescue_volunteering_or_donation_effort,kaikoura_earthquake_2016,test,set1,Volunteering and Donations,. personnel still operating in areas worst affected by last mondays 7.8 magnitude earthquake,92,14,Situational Awareness,False
906259667768225792,Irma’s sights seem set on FL &amp; we have disaster relief trucks ready to respond—continue to pray that this deadly storm will turn out to sea.,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,irma s sights seem set on fl and we have disaster relief trucks ready to respond continue to pray that this deadly storm will turn out to sea.,142,28,Irrelevant,False
905647904970293248,Walmart set up an emergency operation center in Bentonville to communicate with deliveries in transit to FL #2150bk,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,walmart set up an emergency operation center in bentonville to communicate with deliveries in transit to fl 2150bk,114,18,Situational Awareness,False
908699339861762051,11 schools in Miami-Dade to distribute free food Friday,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,11 schools in miami-dade to distribute free food friday,55,9,Situational Awareness,False
